_sentence,_receivers,sentence_id,time,latitude,longitude,altitude,satellites
"$$BUZZ,1234,15:25:42,51.92444,-1.61876,20347,14*642B","PE1ANS-LoRa,JDL,M0RPI/M,G8FJG-2Pi,G8KNN,M0RPI/5",1234,15:25:42,51.92444,-1.61876,20347,14
"$$BUZZ,1235,15:25:48,51.92469,-1.61846,20383,14*B9B1","PE1ANS-LoRa,JDL,M0RPI/M,G8FJG-2Pi,PE2BZ_lora,G8KNN,G6GZH,M0RPI/5",1235,15:25:48,51.92469,-1.61846,20383,14
"$$BUZZ,1236,15:25:54,51.92482,-1.61799,20417,13*B5AE","PE1ANS-LoRa,JDL,G8DHE-rpi2,M0RPI/M,G8FJG-2Pi,M0RPI/5,G8KNN",1236,15:25:54,51.92482,-1.61799,20417,13
"$$BUZZ,1237,15:26:00,51.92492,-1.61761,20453,14*9529","PE1ANS-LoRa,JDL,G8DHE-rpi2,M0RPI/M,G8FJG-2Pi,PE2BZ_lora,G8KNN,G6GZH,M0RPI/5",1237,15:26:00,51.92492,-1.61761,20453,14
"$$BUZZ,1238,15:26:06,51.92522,-1.61726,20487,14*E1F1","PE1ANS-LoRa,JDL,M0RPI/M,G8FJG-2Pi,PE2BZ_lora,M0RPI/5,G6GZH,G8KNN",1238,15:26:06,51.92522,-1.61726,20487,14
"$$BUZZ,1239,15:26:12,51.92548,-1.61695,20522,14*2102","PE1ANS-LoRa,JDL,M0RPI/M,G8FJG-2Pi,PE2BZ_lora,M0RPI/5,G6GZH,G8KNN",1239,15:26:12,51.92548,-1.61695,20522,14
"$$BUZZ,1240,15:26:18,51.92584,-1.61670,20561,14*D558","PE1ANS-LoRa,JDL,M0RPI/M,G8FJG-2Pi,PE2BZ_lora,G8KNN,G6GZH,M0RPI/5",1240,15:26:18,51.92584,-1.6167,20561,14
"$$BUZZ,1241,15:26:24,51.92625,-1.61642,20599,14*A678","PE1ANS-LoRa,JDL,M0RPI/M,G8FJG-2Pi,PE2BZ_lora,G8KNN,G6GZH,M0RPI/5",1241,15:26:24,51.92625,-1.61642,20599,14
"$$BUZZ,1242,15:26:30,51.92666,-1.61607,20633,14*1F2C","PE1ANS-LoRa,JDL,M0RPI/M,G8FJG-2Pi,PE2BZ_lora,G8KNN,G6GZH,M0RPI/5",1242,15:26:30,51.92666,-1.61607,20633,14
"$$BUZZ,1243,15:26:36,51.92698,-1.61568,20669,14*98A7","PE1ANS-LoRa,M0RPI/M,G8FJG-2Pi,PE2BZ_lora,M0RPI/5,G6GZH,G8KNN",1243,15:26:36,51.92698,-1.61568,20669,14
"$$BUZZ,1244,15:26:42,51.92731,-1.61525,20705,14*46D7","PE1ANS-LoRa,JDL,G8DHE-rpi2,M0RPI/M,G8FJG-2Pi,PE2BZ_lora,M0RPI/5,G6GZH,G8KNN",1244,15:26:42,51.92731,-1.61525,20705,14
"$$BUZZ,1245,15:26:48,51.92757,-1.61484,20742,14*20B9","PE1ANS-LoRa,JDL,M0RPI/M,G8FJG-2Pi,G8KNN,G6GZH,M0RPI/5",1245,15:26:48,51.92757,-1.61484,20742,14
"$$BUZZ,1246,15:26:54,51.92776,-1.61452,20775,14*28CB","PE1ANS-LoRa,JDL,G8DHE-rpi2,M0RPI/M,G8FJG-2Pi,PE2BZ_lora,M0RPI/5,G6GZH,G8KNN",1246,15:26:54,51.92776,-1.61452,20775,14
"$$BUZZ,1247,15:27:00,51.92787,-1.61423,20808,14*F5F2","PE1ANS-LoRa,JDL,G8DHE-rpi2,M0RPI/M,G8FJG-2Pi,PE2BZ_lora,M0RPI/5,G6GZH,G8KNN",1247,15:27:00,51.92787,-1.61423,20808,14
"$$BUZZ,1248,15:27:06,51.92802,-1.61397,20841,14*F9B2","PE1ANS-LoRa,JDL,G8DHE-rpi2,M0RPI/M,G8FJG-2Pi,PE2BZ_lora,G8KNN,G6GZH,M0RPI/5",1248,15:27:06,51.92802,-1.61397,20841,14
"$$BUZZ,1249,15:27:12,51.92828,-1.61378,20879,14*56D2","PE1ANS-LoRa,M0RPI/M,G8FJG-2Pi,M0RPI/5,G6GZH,G8KNN",1249,15:27:12,51.92828,-1.61378,20879,14
"$$BUZZ,1250,15:27:18,51.92856,-1.61364,20918,13*A472","PE1ANS-LoRa,JDL,M0RPI/M,G8FJG-2Pi,G8KNN,G6GZH,M0RPI/5",1250,15:27:18,51.92856,-1.61364,20918,13
"$$BUZZ,1251,15:27:24,51.92887,-1.61356,20956,14*8AF1","PE1ANS-LoRa,G8FJG-2Pi,M0RPI/M",1251,15:27:24,51.92887,-1.61356,20956,14
"$$BUZZ,1252,15:27:30,51.92916,-1.61359,20988,14*B2C9","PE1ANS-LoRa,JDL,M0RPI/M,G8FJG-2Pi,G8KNN,M0RPI/5",1252,15:27:30,51.92916,-1.61359,20988,14
"$$BUZZ,1253,15:27:36,51.92953,-1.61375,21023,13*422E","PE1ANS-LoRa,JDL,G8DHE-rpi2,M0RPI/M,G8FJG-2Pi,PE2BZ_lora,G8KNN,G6GZH,M0RPI/5",1253,15:27:36,51.92953,-1.61375,21023,13
"$$BUZZ,1254,15:27:42,51.92995,-1.61389,21060,14*4E38","PE1ANS-LoRa,JDL,M0RPI/M,G8FJG-2Pi,G8KNN,G6GZH,M0RPI/5",1254,15:27:42,51.92995,-1.61389,21060,14
"$$BUZZ,1255,15:27:48,51.93041,-1.61385,21091,12*32AE","PE1ANS-LoRa,JDL,M0RPI/M,G8FJG-2Pi,PE2BZ_lora,G8KNN,G6GZH,M0RPI/5",1255,15:27:48,51.93041,-1.61385,21091,12
"$$BUZZ,1256,15:27:54,51.93095,-1.61395,21123,13*F2E3","PE1ANS-LoRa,JDL,M0RPI/M,G8FJG-2Pi,PE2BZ_lora,M0RPI/5,G6GZH,G8KNN",1256,15:27:54,51.93095,-1.61395,21123,13
"$$BUZZ,1257,15:28:00,51.93152,-1.61400,21153,13*6F21","PE1ANS-LoRa,JDL,G8DHE-rpi2,M0RPI/M,G8FJG-2Pi,M0RPI/5,G8KNN",1257,15:28:00,51.93152,-1.614,21153,13
"$$BUZZ,1258,15:28:06,51.93211,-1.61413,21184,14*2894","PE1ANS-LoRa,JDL,M0RPI/M,G8FJG-2Pi,G8KNN,G6GZH,M0RPI/5",1258,15:28:06,51.93211,-1.61413,21184,14
"$$BUZZ,1259,15:28:12,51.93284,-1.61414,21216,14*376D","PE1ANS-LoRa,JDL,G8KNN,G8FJG-2Pi,M0RPI/5",1259,15:28:12,51.93284,-1.61414,21216,14
"$$BUZZ,1260,15:28:18,51.93353,-1.61416,21247,14*6BFA","PE1ANS-LoRa,G8FJG-2Pi,G8KNN,M0RPI/5",1260,15:28:18,51.93353,-1.61416,21247,14
"$$BUZZ,1261,15:28:24,51.93423,-1.61412,21280,14*CEC1","PE1ANS-LoRa,G8FJG-2Pi,G6GZH,M0RPI/5,G8KNN",1261,15:28:24,51.93423,-1.61412,21280,14
"$$BUZZ,1262,15:28:30,51.93485,-1.61399,21313,14*B515","PE1ANS-LoRa,JDL,M0RPI/M,G8FJG-2Pi,G8KNN,M0RPI/5",1262,15:28:30,51.93485,-1.61399,21313,14
"$$BUZZ,1263,15:28:36,51.93546,-1.61396,21341,13*BECC","PE1ANS-LoRa,JDL,M0RPI/M,G8FJG-2Pi,M0RPI/5,G6GZH,G8KNN",1263,15:28:36,51.93546,-1.61396,21341,13
"$$BUZZ,1264,15:28:42,51.93603,-1.61384,21372,14*1E02","PE1ANS-LoRa,G8FJG-2Pi,G8KNN,M0RPI/M,M0RPI/5",1264,15:28:42,51.93603,-1.61384,21372,14
"$$BUZZ,1265,15:28:48,51.93648,-1.61367,21404,14*C9AB","PE1ANS-LoRa,G8FJG-2Pi,G8KNN,M0RPI/M",1265,15:28:48,51.93648,-1.61367,21404,14
"$$BUZZ,1266,15:28:54,51.93705,-1.61360,21436,14*8924","PE1ANS-LoRa,JDL,G8KNN,M0RPI/M,M0RPI/5",1266,15:28:54,51.93705,-1.6136,21436,14
"$$BUZZ,1267,15:29:00,51.93766,-1.61367,21468,14*3056","PE1ANS-LoRa,JDL,M0RPI/M,G8FJG-2Pi,PE2BZ_lora,M0RPI/5,G6GZH,G8KNN",1267,15:29:00,51.93766,-1.61367,21468,14
"$$BUZZ,1268,15:29:06,51.93832,-1.61375,21504,14*7860","PE1ANS-LoRa,JDL,M0RPI/M,G8FJG-2Pi,G8KNN,M0RPI/5",1268,15:29:06,51.93832,-1.61375,21504,14
"$$BUZZ,1269,15:29:12,51.93899,-1.61375,21542,14*74E3","PE1ANS-LoRa,JDL,M0RPI/M,G8FJG-2Pi,G8KNN,M0RPI/5",1269,15:29:12,51.93899,-1.61375,21542,14
"$$BUZZ,1270,15:29:18,51.93958,-1.61377,21579,14*85FE","PE1ANS-LoRa,JDL,M0RPI/M,G8FJG-2Pi,G8KNN,G6GZH,M0RPI/5",1270,15:29:18,51.93958,-1.61377,21579,14
"$$BUZZ,1271,15:29:24,51.94022,-1.61385,21618,14*4996","PE1ANS-LoRa,JDL,M0RPI/M,G8FJG-2Pi,G8KNN,G6GZH,M0RPI/5",1271,15:29:24,51.94022,-1.61385,21618,14
"$$BUZZ,1272,15:29:30,51.94083,-1.61397,21656,14*0283","PE1ANS-LoRa,JDL,M0RPI/M,G8FJG-2Pi,G8KNN,G6GZH,M0RPI/5",1272,15:29:30,51.94083,-1.61397,21656,14
"$$BUZZ,1273,15:29:36,51.94142,-1.61396,21696,14*A942","PE1ANS-LoRa,JDL,M0RPI/M,G8FJG-2Pi,G8KNN,G6GZH,M0RPI/5",1273,15:29:36,51.94142,-1.61396,21696,14
"$$BUZZ,1274,15:29:42,51.94187,-1.61396,21740,13*EA80","JDL,G8DHE-rpi2,M0RPI/M,M0RPI/5,G8FJG-2Pi",1274,15:29:42,51.94187,-1.61396,21740,13
"$$BUZZ,1275,15:29:48,51.94214,-1.61397,21778,14*83E0","PE1ANS-LoRa,JDL,M0RPI/M,G8FJG-2Pi,M0RPI/5,G6GZH,G8KNN",1275,15:29:48,51.94214,-1.61397,21778,14
"$$BUZZ,1276,15:29:54,51.94252,-1.61412,21819,14*FD60","PE1ANS-LoRa,JDL,M0RPI/M,G8FJG-2Pi,G8KNN,G6GZH,M0RPI/5",1276,15:29:54,51.94252,-1.61412,21819,14
"$$BUZZ,1277,15:30:00,51.94299,-1.61419,21857,14*2756","PE1ANS-LoRa,JDL,M0RPI/M,G8FJG-2Pi,PE2BZ_lora,G8KNN,G6GZH,M0RPI/5",1277,15:30:00,51.94299,-1.61419,21857,14
"$$BUZZ,1278,15:30:06,51.94345,-1.61434,21895,14*DEF8","PE1ANS-LoRa,JDL,M0RPI/M,G8FJG-2Pi,PE2BZ_lora,G8KNN,G6GZH,M0RPI/5",1278,15:30:06,51.94345,-1.61434,21895,14
"$$BUZZ,1279,15:30:12,51.94394,-1.61458,21935,14*DD58","PE1ANS-LoRa,JDL,M0RPI/M,G8FJG-2Pi,PE2BZ_lora,G8KNN,G6GZH,M0RPI/5",1279,15:30:12,51.94394,-1.61458,21935,14
"$$BUZZ,1280,15:30:18,51.94454,-1.61482,21973,14*3E92","PE1ANS-LoRa,JDL,G8FJG-2Pi,PE2BZ_lora,G8KNN,G6GZH,M0RPI/5",1280,15:30:18,51.94454,-1.61482,21973,14
"$$BUZZ,1281,15:30:24,51.94515,-1.61492,22011,14*D8E2","PE1ANS-LoRa,JDL,M0RPI/M,G8FJG-2Pi,G8KNN,G6GZH,M0RPI/5",1281,15:30:24,51.94515,-1.61492,22011,14
"$$BUZZ,1282,15:30:30,51.94579,-1.61513,22049,14*BB09","PE1ANS-LoRa,JDL,G8DHE-rpi2,M0RPI/M,G8FJG-2Pi,G8KNN,M0RPI/5",1282,15:30:30,51.94579,-1.61513,22049,14
"$$BUZZ,1283,15:30:36,51.94626,-1.61537,22085,14*7AC0","PE1ANS-LoRa,JDL,M0RPI/M,G8FJG-2Pi,PE2BZ_lora,G8KNN,G6GZH,M0RPI/5",1283,15:30:36,51.94626,-1.61537,22085,14
"$$BUZZ,1284,15:30:42,51.94684,-1.61559,22121,14*8CEC","PE1ANS-LoRa,JDL,M0RPI/M,G8FJG-2Pi,PE2BZ_lora,G8KNN,G6GZH,M0RPI/5",1284,15:30:42,51.94684,-1.61559,22121,14
"$$BUZZ,1285,15:30:48,51.94737,-1.61584,22163,13*F6A6","PE1ANS-LoRa,JDL,M0RPI/M,G8FJG-2Pi,PE2BZ_lora,G8KNN,G6GZH,M0RPI/5",1285,15:30:48,51.94737,-1.61584,22163,13
"$$BUZZ,1286,15:30:54,51.94784,-1.61597,22203,14*2705","PE1ANS-LoRa,JDL,G8DHE-rpi2,M0RPI/M,G8FJG-2Pi,M0RPI/5,G8KNN",1286,15:30:54,51.94784,-1.61597,22203,14
"$$BUZZ,1287,15:31:00,51.94825,-1.61607,22241,14*192A","PE1ANS-LoRa,JDL,M0RPI/M,G8FJG-2Pi,PE2BZ_lora,G8KNN,G6GZH,M0RPI/5",1287,15:31:00,51.94825,-1.61607,22241,14
"$$BUZZ,1288,15:31:06,51.94870,-1.61627,22277,14*E1D9","PE1ANS-LoRa,JDL,G8DHE-rpi2,M0RPI/M,G8FJG-2Pi,M0RPI/5,G8KNN",1288,15:31:06,51.9487,-1.61627,22277,14
"$$BUZZ,1289,15:31:12,51.94915,-1.61658,22316,14*08E5","PE1ANS-LoRa,JDL,M0RPI/M,G8FJG-2Pi,G8KNN,G6GZH,M0RPI/5",1289,15:31:12,51.94915,-1.61658,22316,14
"$$BUZZ,1290,15:31:18,51.94963,-1.61696,22353,14*2444","PE1ANS-LoRa,JDL,M0RPI/M,G8FJG-2Pi,PE2BZ_lora,M0RPI/5,G6GZH,G8KNN",1290,15:31:18,51.94963,-1.61696,22353,14
"$$BUZZ,1291,15:31:24,51.95026,-1.61741,22389,14*3D9F","PE1ANS-LoRa,JDL,G8FJG-2Pi,PE2BZ_lora,G8KNN,G6GZH,M0RPI/5",1291,15:31:24,51.95026,-1.61741,22389,14
"$$BUZZ,1292,15:31:30,51.95080,-1.61769,22427,14*A747","PE1ANS-LoRa,JDL,M0RPI/M,G8FJG-2Pi,PE2BZ_lora,G8KNN,G6GZH,M0RPI/5",1292,15:31:30,51.9508,-1.61769,22427,14
"$$BUZZ,1293,15:31:36,51.95133,-1.61795,22461,14*0E3C","PE1ANS-LoRa,JDL,M0RPI/M,G8FJG-2Pi,PE2BZ_lora,M0RPI/5,G6GZH,G8KNN",1293,15:31:36,51.95133,-1.61795,22461,14
"$$BUZZ,1294,15:31:42,51.95186,-1.61847,22501,14*988F","PE1ANS-LoRa,JDL,M0RPI/M,G8FJG-2Pi,M0RPI/5,G6GZH,G8KNN",1294,15:31:42,51.95186,-1.61847,22501,14
"$$BUZZ,1295,15:31:48,51.95230,-1.61891,22538,12*5D66","PE1ANS-LoRa,JDL,M0RPI/M,G8FJG-2Pi,PE2BZ_lora,M0RPI/5,G6GZH,G8KNN",1295,15:31:48,51.9523,-1.61891,22538,12
"$$BUZZ,1296,15:31:54,51.95285,-1.61938,22576,14*1D1D","PE1ANS-LoRa,M0RPI/M,G8FJG-2Pi,M0RPI/5,G6GZH,G8KNN",1296,15:31:54,51.95285,-1.61938,22576,14
"$$BUZZ,1297,15:32:00,51.95344,-1.61970,22613,14*3EF1","PE1ANS-LoRa,JDL,M0RPI/M,G8FJG-2Pi,PE2BZ_lora,G8KNN,G6GZH,M0RPI/5",1297,15:32:00,51.95344,-1.6197,22613,14
"$$BUZZ,1298,15:32:06,51.95405,-1.62003,22648,14*A994","PE1ANS-LoRa,JDL,M0RPI/M,G8FJG-2Pi,G8KNN,G6GZH,M0RPI/5",1298,15:32:06,51.95405,-1.62003,22648,14
"$$BUZZ,1299,15:32:12,51.95468,-1.62040,22679,14*FC13","PE1ANS-LoRa,JDL,M0RPI/M,G8FJG-2Pi,PE2BZ_lora,M0RPI/5,G6GZH,G8KNN",1299,15:32:12,51.95468,-1.6204,22679,14
"$$BUZZ,1300,15:32:18,51.95540,-1.62083,22714,14*EC4B","PE1ANS-LoRa,JDL,M0RPI/M,G8FJG-2Pi,PE2BZ_lora,M0RPI/5,G6GZH,G8KNN",1300,15:32:18,51.9554,-1.62083,22714,14
"$$BUZZ,1301,15:32:24,51.95606,-1.62110,22747,14*93DB","PE1ANS-LoRa,JDL,M0RPI/M,G8FJG-2Pi,G8KNN,G6GZH,M0RPI/5",1301,15:32:24,51.95606,-1.6211,22747,14
"$$BUZZ,1302,15:32:30,51.95672,-1.62171,22781,13*7F73","PE1ANS-LoRa,JDL,M0RPI/M,G8FJG-2Pi,G8KNN,G6GZH,M0RPI/5",1302,15:32:30,51.95672,-1.62171,22781,13
"$$BUZZ,1303,15:32:36,51.95734,-1.62245,22815,13*C0A4","PE1ANS-LoRa,JDL,M0RPI/M,G8FJG-2Pi,PE2BZ_lora,M0RPI/5,G6GZH,G8KNN",1303,15:32:36,51.95734,-1.62245,22815,13
"$$BUZZ,1304,15:32:42,51.95801,-1.62315,22848,14*A3D9","PE1ANS-LoRa,JDL,M0RPI/M,G8FJG-2Pi,PE2BZ_lora,G8KNN,G6GZH,M0RPI/5",1304,15:32:42,51.95801,-1.62315,22848,14
"$$BUZZ,1305,15:32:48,51.95865,-1.62375,22885,13*EC30","PE1ANS-LoRa,JDL,M0RPI/M,G8FJG-2Pi,PE2BZ_lora,M0RPI/5,G6GZH,G8KNN",1305,15:32:48,51.95865,-1.62375,22885,13
"$$BUZZ,1306,15:32:54,51.95922,-1.62435,22920,14*197E","PE1ANS-LoRa,JDL,M0RPI/M,G8FJG-2Pi,PE2BZ_lora,M0RPI/5,G6GZH,G8KNN",1306,15:32:54,51.95922,-1.62435,22920,14
"$$BUZZ,1307,15:33:00,51.95988,-1.62495,22952,14*902E","PE1ANS-LoRa,JDL,M0RPI/M,G8FJG-2Pi,M0RPI/5,G6GZH,G8KNN",1307,15:33:00,51.95988,-1.62495,22952,14
"$$BUZZ,1308,15:33:06,51.96057,-1.62559,22989,12*6434","PE1ANS-LoRa,JDL,M0RPI/M,G8FJG-2Pi,G8KNN,G6GZH,M0RPI/5",1308,15:33:06,51.96057,-1.62559,22989,12
"$$BUZZ,1309,15:33:12,51.96127,-1.62614,23028,12*B35C","PE1ANS-LoRa,JDL,M0RPI/M,G8FJG-2Pi,PE2BZ_lora,G8KNN,G6GZH",1309,15:33:12,51.96127,-1.62614,23028,12
"$$BUZZ,1310,15:33:18,51.96192,-1.62661,23062,12*7396","PE1ANS-LoRa,JDL,M0RPI/M,G8FJG-2Pi,PE2BZ_lora,G8KNN,G6GZH",1310,15:33:18,51.96192,-1.62661,23062,12
"$$BUZZ,1311,15:33:24,51.96263,-1.62706,23099,12*301E","PE1ANS-LoRa,JDL,M0RPI/M,G8FJG-2Pi,PE2BZ_lora,G8KNN,G6GZH,M0RPI/5",1311,15:33:24,51.96263,-1.62706,23099,12
"$$BUZZ,1312,15:33:30,51.96331,-1.62731,23134,12*9A4A","PE1ANS-LoRa,JDL,M0RPI/M,G8FJG-2Pi,G8KNN,G6GZH,M0RPI/5",1312,15:33:30,51.96331,-1.62731,23134,12
"$$BUZZ,1313,15:33:36,51.96404,-1.62762,23173,12*94C6","PE1ANS-LoRa,JDL,M0RPI/M,G8FJG-2Pi,PE2BZ_lora,M0RPI/5,G6GZH,G8KNN",1313,15:33:36,51.96404,-1.62762,23173,12
"$$BUZZ,1314,15:33:42,51.96476,-1.62798,23211,12*CC2C","PE1ANS-LoRa,JDL,M0RPI/M,G8FJG-2Pi,PE2BZ_lora,G8KNN,G6GZH,M0RPI/5",1314,15:33:42,51.96476,-1.62798,23211,12
"$$BUZZ,1315,15:33:48,51.96547,-1.62828,23250,12*26D7","PE1ANS-LoRa,G8FJG-2Pi,PE2BZ_lora,G8KNN,G6GZH,M0RPI/5",1315,15:33:48,51.96547,-1.62828,23250,12
"$$BUZZ,1316,15:33:54,51.96610,-1.62866,23285,12*3ECB","PE1ANS-LoRa,JDL,M0RPI/M,G8FJG-2Pi,PE2BZ_lora,G8KNN,G6GZH,M0RPI/5",1316,15:33:54,51.9661,-1.62866,23285,12
"$$BUZZ,1317,15:34:00,51.96678,-1.62917,23325,12*AA66","PE1ANS-LoRa,JDL,M0RPI/M,G8FJG-2Pi,PE2BZ_lora,M0RPI/5,G6GZH,G8KNN",1317,15:34:00,51.96678,-1.62917,23325,12
"$$BUZZ,1318,15:34:06,51.96734,-1.62980,23362,12*2B1F","PE1ANS-LoRa,JDL,M0RPI/M,G8FJG-2Pi,PE2BZ_lora,M0RPI/5,G6GZH,G8KNN",1318,15:34:06,51.96734,-1.6298,23362,12
"$$BUZZ,1319,15:34:12,51.96796,-1.63036,23405,12*67BE","PE1ANS-LoRa,JDL,G8DHE-rpi2,M0RPI/M,G8FJG-2Pi,PE2BZ_lora,G8KNN,G6GZH,M0RPI/5",1319,15:34:12,51.96796,-1.63036,23405,12
"$$BUZZ,1320,15:34:18,51.96864,-1.63098,23446,12*7735","PE1ANS-LoRa,JDL,M0RPI/M,G8FJG-2Pi,PE2BZ_lora,G8KNN,G6GZH,M0RPI/5",1320,15:34:18,51.96864,-1.63098,23446,12
"$$BUZZ,1321,15:34:24,51.96927,-1.63182,23476,11*C4D2","PE1ANS-LoRa,JDL,M0RPI/M,G8FJG-2Pi,PE2BZ_lora,G8KNN,G6GZH,M0RPI/5",1321,15:34:24,51.96927,-1.63182,23476,11
"$$BUZZ,1322,15:34:30,51.96986,-1.63242,23512,12*26B9","PE1ANS-LoRa,M0RPI/M,G8FJG-2Pi,G8KNN,G6GZH,M0RPI/5",1322,15:34:30,51.96986,-1.63242,23512,12
"$$BUZZ,1323,15:34:36,51.97041,-1.63326,23547,12*EF1E","PE1ANS-LoRa,JDL,M0RPI/M,G8FJG-2Pi,PE2BZ_lora,M0RPI/5,G6GZH,G8KNN",1323,15:34:36,51.97041,-1.63326,23547,12
"$$BUZZ,1324,15:34:42,51.97095,-1.63423,23582,12*8981","PE1ANS-LoRa,JDL,M0RPI/M,G8FJG-2Pi,G8KNN,G6GZH,M0RPI/5",1324,15:34:42,51.97095,-1.63423,23582,12
"$$BUZZ,1325,15:34:48,51.97154,-1.63523,23619,12*1B09","PE1ANS-LoRa,G8FJG-2Pi,G8KNN,G6GZH,M0RPI/M",1325,15:34:48,51.97154,-1.63523,23619,12
"$$BUZZ,1326,15:34:54,51.97214,-1.63598,23656,12*852D","PE1ANS-LoRa,M0RPI/M,G8FJG-2Pi,M0RPI/5,G6GZH,G8KNN",1326,15:34:54,51.97214,-1.63598,23656,12
"$$BUZZ,1327,15:35:00,51.97266,-1.63669,23693,12*9C83","PE1ANS-LoRa,JDL,M0RPI/M,G8FJG-2Pi,PE2BZ_lora,G8KNN,G6GZH,M0RPI/5",1327,15:35:00,51.97266,-1.63669,23693,12
"$$BUZZ,1328,15:35:06,51.97326,-1.63731,23731,11*65F8","PE1ANS-LoRa,JDL,M0RPI/M,G8FJG-2Pi,PE2BZ_lora,G8KNN,G6GZH,M0RPI/5",1328,15:35:06,51.97326,-1.63731,23731,11
"$$BUZZ,1329,15:35:12,51.97393,-1.63797,23769,12*611C","PE1ANS-LoRa,JDL,M0RPI/M,G8FJG-2Pi,PE2BZ_lora,G8KNN,G6GZH,M0RPI/5",1329,15:35:12,51.97393,-1.63797,23769,12
"$$BUZZ,1330,15:35:18,51.97469,-1.63863,23803,12*8B13","PE1ANS-LoRa,JDL,M0RPI/M,G8FJG-2Pi,PE2BZ_lora,G8KNN,G6GZH,M0RPI/5",1330,15:35:18,51.97469,-1.63863,23803,12
"$$BUZZ,1331,15:35:24,51.97549,-1.63921,23844,12*3281","PE1ANS-LoRa,JDL,M0RPI/M,G8FJG-2Pi,PE2BZ_lora,M0RPI/5,G6GZH,G8KNN",1331,15:35:24,51.97549,-1.63921,23844,12
"$$BUZZ,1332,15:35:30,51.97624,-1.63981,23882,12*27EB","PE1ANS-LoRa,JDL,G8DHE-rpi2,M0RPI/M,G8FJG-2Pi,PE2BZ_lora,G8KNN,G6GZH,M0RPI/5",1332,15:35:30,51.97624,-1.63981,23882,12
"$$BUZZ,1333,15:35:36,51.97690,-1.64046,23919,12*6D8E","PE1ANS-LoRa,JDL,M0RPI/M,G8FJG-2Pi,PE2BZ_lora,G8KNN,G6GZH,M0RPI/5",1333,15:35:36,51.9769,-1.64046,23919,12
"$$BUZZ,1334,15:35:42,51.97753,-1.64117,23957,12*E27C","PE1ANS-LoRa,JDL,M0RPI/M,G8FJG-2Pi,G8KNN,M0RPI/5",1334,15:35:42,51.97753,-1.64117,23957,12
"$$BUZZ,1335,15:35:48,51.97816,-1.64188,23997,12*4AF9","PE1ANS-LoRa,JDL,M0RPI/M,G8FJG-2Pi,G8KNN,M0RPI/5",1335,15:35:48,51.97816,-1.64188,23997,12
"$$BUZZ,1336,15:35:54,51.97872,-1.64255,24034,12*CF77","PE1ANS-LoRa,JDL,M0RPI/M,G8FJG-2Pi,M0RPI/5,G6GZH,G8KNN",1336,15:35:54,51.97872,-1.64255,24034,12
"$$BUZZ,1337,15:36:00,51.97932,-1.64324,24069,12*744D","PE1ANS-LoRa,JDL,M0RPI/M,G8FJG-2Pi,G8KNN,G6GZH,M0RPI/5",1337,15:36:00,51.97932,-1.64324,24069,12
"$$BUZZ,1338,15:36:06,51.97981,-1.64402,24106,12*86D9","PE1ANS-LoRa,JDL,M0RPI/M,G8FJG-2Pi,G8KNN,G6GZH,M0RPI/5",1338,15:36:06,51.97981,-1.64402,24106,12
"$$BUZZ,1339,15:36:12,51.98027,-1.64496,24146,12*2905","PE1ANS-LoRa,JDL,M0RPI/M,G8FJG-2Pi,PE2BZ_lora,G8KNN,G6GZH,M0RPI/5",1339,15:36:12,51.98027,-1.64496,24146,12
"$$BUZZ,1340,15:36:18,51.98087,-1.64589,24184,11*E0A9","PE1ANS-LoRa,G8FJG-2Pi,G8KNN,M0RPI/5,M0RPI/M",1340,15:36:18,51.98087,-1.64589,24184,11
"$$BUZZ,1341,15:36:24,51.98143,-1.64692,24221,12*679E","PE1ANS-LoRa,JDL,M0RPI/M,G8FJG-2Pi,PE2BZ_lora,G8KNN,G6GZH,M0RPI/5",1341,15:36:24,51.98143,-1.64692,24221,12
"$$BUZZ,1342,15:36:30,51.98205,-1.64787,24259,12*AE78","PE1ANS-LoRa,JDL,M0RPI/M,G8FJG-2Pi,PE2BZ_lora,M0RPI/5,G6GZH,G8KNN",1342,15:36:30,51.98205,-1.64787,24259,12
"$$BUZZ,1343,15:36:36,51.98276,-1.64884,24296,12*86BB","PE1ANS-LoRa,M0RPI/M,G8FJG-2Pi,G8KNN,G6GZH,M0RPI/5",1343,15:36:36,51.98276,-1.64884,24296,12
"$$BUZZ,1344,15:36:42,51.98344,-1.64982,24333,12*E315","PE1ANS-LoRa,JDL,M0RPI/M,G8FJG-2Pi,PE2BZ_lora,G8KNN,G6GZH,M0RPI/5",1344,15:36:42,51.98344,-1.64982,24333,12
"$$BUZZ,1345,15:36:48,51.98405,-1.65092,24371,12*8A3D","PE1ANS-LoRa,JDL,M0RPI/M,G8FJG-2Pi,PE2BZ_lora,M0RPI/5,G6GZH,G8KNN",1345,15:36:48,51.98405,-1.65092,24371,12
"$$BUZZ,1346,15:36:54,51.98456,-1.65189,24409,12*4B67","PE1ANS-LoRa,JDL,M0RPI/M,G8FJG-2Pi,PE2BZ_lora,M0RPI/5,G6GZH,G8KNN",1346,15:36:54,51.98456,-1.65189,24409,12
"$$BUZZ,1347,15:37:00,51.98520,-1.65294,24449,12*C54C","PE1ANS-LoRa,JDL,M0RPI/M,G8FJG-2Pi,M0RPI/5,G6GZH,G8KNN",1347,15:37:00,51.9852,-1.65294,24449,12
